┌────────────┬───────────────────────┐
│    date    │ seven_days_moving_avg │
│    date    │        double         │
├────────────┼───────────────────────┤
│ 2021-07-05 │                0.5471 │
│ 2021-07-06 │                0.7457 │
│ 2021-07-07 │                0.7357 │
│ 2021-07-08 │                0.7371 │
│ 2021-07-09 │                  0.94 │
│ 2021-07-10 │                0.8614 │
│ 2021-07-11 │                0.8614 │
│ 2021-07-12 │                0.5371 │
│ 2021-07-13 │                0.2429 │
│ 2021-07-14 │                0.2929 │
│ 2021-07-15 │                0.2957 │
│ 2021-07-16 │                0.0943 │
│ 2021-07-17 │                0.0943 │
│ 2021-07-18 │                0.1014 │
│ 2021-07-19 │                0.1014 │
│ 2021-07-20 │                0.1029 │
│ 2021-07-21 │                0.0143 │
│ 2021-07-22 │                  0.08 │
│ 2021-07-23 │                  0.19 │
│ 2021-07-24 │                  0.19 │
│ 2021-07-25 │                0.2029 │
│ 2021-07-26 │                  0.27 │
│ 2021-07-27 │                0.2686 │
│ 2021-07-28 │                0.2686 │
│ 2021-07-29 │                0.2043 │
│ 2021-07-30 │                0.0929 │
│ 2021-07-31 │                0.0929 │
│ 2021-08-01 │                0.0729 │
│ 2021-08-02 │                0.0057 │
│ 2021-08-03 │                0.0057 │
│ 2021-08-04 │                0.0057 │
│ 2021-08-05 │                  0.03 │
│ 2021-08-06 │                  0.03 │
│ 2021-08-07 │                0.1486 │
│ 2021-08-08 │                0.1743 │
│ 2021-08-09 │                0.1743 │
│ 2021-08-10 │                0.1743 │
│ 2021-08-11 │                0.1743 │
│ 2021-08-12 │                0.1443 │
│ 2021-08-13 │                0.1443 │
│ 2021-08-14 │                0.0257 │
│ 2021-08-15 │                   0.0 │
│ 2021-08-16 │                0.0286 │
│ 2021-08-17 │                0.0286 │
│ 2021-08-18 │                0.6643 │
│ 2021-08-19 │                1.0457 │
│ 2021-08-20 │                1.1986 │
│ 2021-08-21 │                1.1986 │
│ 2021-08-22 │                1.1986 │
│ 2021-08-23 │                  1.17 │
│ 2021-08-24 │                1.2657 │
│ 2021-08-25 │                  0.63 │
│ 2021-08-26 │                0.2486 │
│ 2021-08-27 │                0.0957 │
│ 2021-08-28 │                0.0957 │
│ 2021-08-29 │                0.1117 │
│ 2021-08-30 │                 0.134 │
│ 2021-08-31 │                   0.0 │
├────────────┴───────────────────────┤
│ 2984 rows                2 columns │
└────────────────────────────────────┘
